node_id,name,node_type,latitude,longitude,source_id,validation_status,data_status
UTR_NODE_4720214117,UTraffic node 4720214117,INTERSECTION_OR_GEOMETRY,10.8676630,106.7282810,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214118,UTraffic node 4720214118,INTERSECTION_OR_GEOMETRY,10.8684800,106.7298510,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214119,UTraffic node 4720214119,INTERSECTION_OR_GEOMETRY,10.8696086,106.7320586,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214176,UTraffic node 4720214176,INTERSECTION_OR_GEOMETRY,10.8681844,106.7336083,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214178,UTraffic node 4720214178,INTERSECTION_OR_GEOMETRY,10.8695293,106.7340269,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214181,UTraffic node 4720214181,INTERSECTION_OR_GEOMETRY,10.8684089,106.7342166,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214184,UTraffic node 4720214184,INTERSECTION_OR_GEOMETRY,10.8669594,106.7340554,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214185,UTraffic node 4720214185,INTERSECTION_OR_GEOMETRY,10.8665062,106.7341136,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214187,UTraffic node 4720214187,INTERSECTION_OR_GEOMETRY,10.8663383,106.7343645,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214188,UTraffic node 4720214188,INTERSECTION_OR_GEOMETRY,10.8662445,106.7342963,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214189,UTraffic node 4720214189,INTERSECTION_OR_GEOMETRY,10.8664063,106.7341954,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214190,UTraffic node 4720214190,INTERSECTION_OR_GEOMETRY,10.8664251,106.7343078,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214191,UTraffic node 4720214191,INTERSECTION_OR_GEOMETRY,10.8664328,106.7342473,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214192,UTraffic node 4720214192,INTERSECTION_OR_GEOMETRY,10.8665892,106.7341808,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214193,UTraffic node 4720214193,INTERSECTION_OR_GEOMETRY,10.8665273,106.7342075,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214194,UTraffic node 4720214194,INTERSECTION_OR_GEOMETRY,10.8663742,106.7341735,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214195,UTraffic node 4720214195,INTERSECTION_OR_GEOMETRY,10.8664185,106.7342108,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214196,UTraffic node 4720214196,INTERSECTION_OR_GEOMETRY,10.8662798,106.7341849,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214197,UTraffic node 4720214197,INTERSECTION_OR_GEOMETRY,10.8662549,106.7343186,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214198,UTraffic node 4720214198,INTERSECTION_OR_GEOMETRY,10.8662900,106.7343522,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214199,UTraffic node 4720214199,INTERSECTION_OR_GEOMETRY,10.8663878,106.7343499,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214200,UTraffic node 4720214200,INTERSECTION_OR_GEOMETRY,10.8690827,106.7333483,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4720214201,UTraffic node 4720214201,INTERSECTION_OR_GEOMETRY,10.8708722,106.7328190,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4778103374,UTraffic node 4778103374,INTERSECTION_OR_GEOMETRY,10.8495937,106.7733146,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4783113428,UTraffic node 4783113428,INTERSECTION_OR_GEOMETRY,10.8522678,106.7547307,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4887809486,UTraffic node 4887809486,INTERSECTION_OR_GEOMETRY,10.8205848,106.7788039,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4907039415,UTraffic node 4907039415,INTERSECTION_OR_GEOMETRY,10.8510143,106.7546949,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4923281847,UTraffic node 4923281847,INTERSECTION_OR_GEOMETRY,10.8474042,106.7730945,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934840853,UTraffic node 4934840853,INTERSECTION_OR_GEOMETRY,10.8493702,106.7731994,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947957,UTraffic node 4934947957,INTERSECTION_OR_GEOMETRY,10.8401846,106.7689610,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947959,UTraffic node 4934947959,INTERSECTION_OR_GEOMETRY,10.8402668,106.7688026,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947960,UTraffic node 4934947960,INTERSECTION_OR_GEOMETRY,10.8421328,106.7701026,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947961,UTraffic node 4934947961,INTERSECTION_OR_GEOMETRY,10.8433666,106.7705521,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947962,UTraffic node 4934947962,INTERSECTION_OR_GEOMETRY,10.8431635,106.7706587,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947963,UTraffic node 4934947963,INTERSECTION_OR_GEOMETRY,10.8459567,106.7720714,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947965,UTraffic node 4934947965,INTERSECTION_OR_GEOMETRY,10.8457860,106.7721128,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947966,UTraffic node 4934947966,INTERSECTION_OR_GEOMETRY,10.8456033,106.7720186,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947970,UTraffic node 4934947970,INTERSECTION_OR_GEOMETRY,10.8453889,106.7717108,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947971,UTraffic node 4934947971,INTERSECTION_OR_GEOMETRY,10.8564375,106.7857862,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947972,UTraffic node 4934947972,INTERSECTION_OR_GEOMETRY,10.8566268,106.7856493,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947978,UTraffic node 4934947978,INTERSECTION_OR_GEOMETRY,10.8578137,106.7880850,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947979,UTraffic node 4934947979,INTERSECTION_OR_GEOMETRY,10.8577215,106.7879296,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947980,UTraffic node 4934947980,INTERSECTION_OR_GEOMETRY,10.8567012,106.7862296,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947981,UTraffic node 4934947981,INTERSECTION_OR_GEOMETRY,10.8559610,106.7849851,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947982,UTraffic node 4934947982,INTERSECTION_OR_GEOMETRY,10.8550641,106.7834951,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947983,UTraffic node 4934947983,INTERSECTION_OR_GEOMETRY,10.8546716,106.7828849,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947984,UTraffic node 4934947984,INTERSECTION_OR_GEOMETRY,10.8540753,106.7818488,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947985,UTraffic node 4934947985,INTERSECTION_OR_GEOMETRY,10.8536218,106.7810744,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947986,UTraffic node 4934947986,INTERSECTION_OR_GEOMETRY,10.8528447,106.7797762,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947987,UTraffic node 4934947987,INTERSECTION_OR_GEOMETRY,10.8519623,106.7782903,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947988,UTraffic node 4934947988,INTERSECTION_OR_GEOMETRY,10.8510732,106.7768231,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947989,UTraffic node 4934947989,INTERSECTION_OR_GEOMETRY,10.8508954,106.7765254,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947990,UTraffic node 4934947990,INTERSECTION_OR_GEOMETRY,10.8507584,106.7763242,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947991,UTraffic node 4934947991,INTERSECTION_OR_GEOMETRY,10.8505819,106.7760748,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947992,UTraffic node 4934947992,INTERSECTION_OR_GEOMETRY,10.8504147,106.7758360,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947993,UTraffic node 4934947993,INTERSECTION_OR_GEOMETRY,10.8502115,106.7755705,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947994,UTraffic node 4934947994,INTERSECTION_OR_GEOMETRY,10.8497034,106.7750019,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947995,UTraffic node 4934947995,INTERSECTION_OR_GEOMETRY,10.8494413,106.7747404,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947996,UTraffic node 4934947996,INTERSECTION_OR_GEOMETRY,10.8489777,106.7743060,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947997,UTraffic node 4934947997,INTERSECTION_OR_GEOMETRY,10.8488622,106.7742039,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947998,UTraffic node 4934947998,INTERSECTION_OR_GEOMETRY,10.8481951,106.7735251,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934947999,UTraffic node 4934947999,INTERSECTION_OR_GEOMETRY,10.8482980,106.7737091,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948000,UTraffic node 4934948000,INTERSECTION_OR_GEOMETRY,10.8480175,106.7734838,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948001,UTraffic node 4934948001,INTERSECTION_OR_GEOMETRY,10.8477712,106.7733054,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948002,UTraffic node 4934948002,INTERSECTION_OR_GEOMETRY,10.8473918,106.7730734,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948003,UTraffic node 4934948003,INTERSECTION_OR_GEOMETRY,10.8462169,106.7723680,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948004,UTraffic node 4934948004,INTERSECTION_OR_GEOMETRY,10.8445020,106.7713916,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948005,UTraffic node 4934948005,INTERSECTION_OR_GEOMETRY,10.8438777,106.7710724,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948006,UTraffic node 4934948006,INTERSECTION_OR_GEOMETRY,10.8430360,106.7705937,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948007,UTraffic node 4934948007,INTERSECTION_OR_GEOMETRY,10.8419330,106.7699860,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948008,UTraffic node 4934948008,INTERSECTION_OR_GEOMETRY,10.8411367,106.7694899,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948009,UTraffic node 4934948009,INTERSECTION_OR_GEOMETRY,10.8389857,106.7682910,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948010,UTraffic node 4934948010,INTERSECTION_OR_GEOMETRY,10.8375394,106.7674810,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948011,UTraffic node 4934948011,INTERSECTION_OR_GEOMETRY,10.8363210,106.7667863,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948012,UTraffic node 4934948012,INTERSECTION_OR_GEOMETRY,10.8356651,106.7664188,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948013,UTraffic node 4934948013,INTERSECTION_OR_GEOMETRY,10.8352640,106.7662187,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948014,UTraffic node 4934948014,INTERSECTION_OR_GEOMETRY,10.8347694,106.7658958,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948015,UTraffic node 4934948015,INTERSECTION_OR_GEOMETRY,10.8342452,106.7656316,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948016,UTraffic node 4934948016,INTERSECTION_OR_GEOMETRY,10.8340963,106.7655739,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948017,UTraffic node 4934948017,INTERSECTION_OR_GEOMETRY,10.8338342,106.7654734,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948018,UTraffic node 4934948018,INTERSECTION_OR_GEOMETRY,10.8334983,106.7653245,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948019,UTraffic node 4934948019,INTERSECTION_OR_GEOMETRY,10.8331940,106.7652225,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948020,UTraffic node 4934948020,INTERSECTION_OR_GEOMETRY,10.8328779,106.7651045,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948121,UTraffic node 4934948121,INTERSECTION_OR_GEOMETRY,10.8322786,106.7648618,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948122,UTraffic node 4934948122,INTERSECTION_OR_GEOMETRY,10.8319177,106.7646915,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948123,UTraffic node 4934948123,INTERSECTION_OR_GEOMETRY,10.8314448,106.7644420,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948124,UTraffic node 4934948124,INTERSECTION_OR_GEOMETRY,10.8312630,106.7643683,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948125,UTraffic node 4934948125,INTERSECTION_OR_GEOMETRY,10.8307559,106.7640812,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948126,UTraffic node 4934948126,INTERSECTION_OR_GEOMETRY,10.8302290,106.7637446,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948127,UTraffic node 4934948127,INTERSECTION_OR_GEOMETRY,10.8285770,106.7627988,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948128,UTraffic node 4934948128,INTERSECTION_OR_GEOMETRY,10.8268358,106.7618403,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4934948129,UTraffic node 4934948129,INTERSECTION_OR_GEOMETRY,10.8263403,106.7615715,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4935595334,UTraffic node 4935595334,INTERSECTION_OR_GEOMETRY,10.8596661,106.7761831,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936584701,UTraffic node 4936584701,INTERSECTION_OR_GEOMETRY,10.8618278,106.7541882,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936584702,UTraffic node 4936584702,INTERSECTION_OR_GEOMETRY,10.8617344,106.7540098,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936584703,UTraffic node 4936584703,INTERSECTION_OR_GEOMETRY,10.8600372,106.7525437,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936584704,UTraffic node 4936584704,INTERSECTION_OR_GEOMETRY,10.8599857,106.7525967,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959382,UTraffic node 4936959382,INTERSECTION_OR_GEOMETRY,10.8796337,106.7300494,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959384,UTraffic node 4936959384,INTERSECTION_OR_GEOMETRY,10.8773164,106.7256272,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959385,UTraffic node 4936959385,INTERSECTION_OR_GEOMETRY,10.8780559,106.7249502,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959396,UTraffic node 4936959396,INTERSECTION_OR_GEOMETRY,10.8734464,106.7298858,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959397,UTraffic node 4936959397,INTERSECTION_OR_GEOMETRY,10.8734451,106.7298040,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959426,UTraffic node 4936959426,INTERSECTION_OR_GEOMETRY,10.8792318,106.7238184,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959435,UTraffic node 4936959435,INTERSECTION_OR_GEOMETRY,10.8788307,106.7223633,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959436,UTraffic node 4936959436,INTERSECTION_OR_GEOMETRY,10.8799011,106.7225271,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959438,UTraffic node 4936959438,INTERSECTION_OR_GEOMETRY,10.8797799,106.7225258,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959439,UTraffic node 4936959439,INTERSECTION_OR_GEOMETRY,10.8793255,106.7229295,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959440,UTraffic node 4936959440,INTERSECTION_OR_GEOMETRY,10.8792610,106.7229576,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959441,UTraffic node 4936959441,INTERSECTION_OR_GEOMETRY,10.8792004,106.7229389,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959442,UTraffic node 4936959442,INTERSECTION_OR_GEOMETRY,10.8791556,106.7228879,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959443,UTraffic node 4936959443,INTERSECTION_OR_GEOMETRY,10.8786381,106.7220524,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959472,UTraffic node 4936959472,INTERSECTION_OR_GEOMETRY,10.8740415,106.7247537,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4936959494,UTraffic node 4936959494,INTERSECTION_OR_GEOMETRY,10.8761093,106.7234075,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4938463436,UTraffic node 4938463436,INTERSECTION_OR_GEOMETRY,10.8736465,106.7455138,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4938463437,UTraffic node 4938463437,INTERSECTION_OR_GEOMETRY,10.8737296,106.7457593,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4938463439,UTraffic node 4938463439,INTERSECTION_OR_GEOMETRY,10.8727069,106.7426491,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4938463449,UTraffic node 4938463449,INTERSECTION_OR_GEOMETRY,10.8731818,106.7440870,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4945643514,UTraffic node 4945643514,INTERSECTION_OR_GEOMETRY,10.8668373,106.7280139,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4945643919,UTraffic node 4945643919,INTERSECTION_OR_GEOMETRY,10.8635409,106.7211660,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4945643920,UTraffic node 4945643920,INTERSECTION_OR_GEOMETRY,10.8636942,106.7211033,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4945644021,UTraffic node 4945644021,INTERSECTION_OR_GEOMETRY,10.8638124,106.7210298,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4965780574,UTraffic node 4965780574,INTERSECTION_OR_GEOMETRY,10.8505703,106.7598726,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4965780608,UTraffic node 4965780608,INTERSECTION_OR_GEOMETRY,10.8504725,106.7617558,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4967192318,UTraffic node 4967192318,INTERSECTION_OR_GEOMETRY,10.8504684,106.7619426,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4968570317,UTraffic node 4968570317,INTERSECTION_OR_GEOMETRY,10.8477671,106.7600730,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4968573807,UTraffic node 4968573807,INTERSECTION_OR_GEOMETRY,10.8479903,106.7598713,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4974340391,UTraffic node 4974340391,INTERSECTION_OR_GEOMETRY,10.8391407,106.7664837,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4974340565,UTraffic node 4974340565,INTERSECTION_OR_GEOMETRY,10.8397213,106.7662301,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_4974340568,UTraffic node 4974340568,INTERSECTION_OR_GEOMETRY,10.8384267,106.7668273,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5042512057,UTraffic node 5042512057,INTERSECTION_OR_GEOMETRY,10.8308716,106.7835518,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5057958382,UTraffic node 5057958382,INTERSECTION_OR_GEOMETRY,10.8288078,106.7661156,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5057958396,UTraffic node 5057958396,INTERSECTION_OR_GEOMETRY,10.8281832,106.7664577,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5057958837,UTraffic node 5057958837,INTERSECTION_OR_GEOMETRY,10.8270718,106.7681147,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5057958849,UTraffic node 5057958849,INTERSECTION_OR_GEOMETRY,10.8270184,106.7677888,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5085048504,UTraffic node 5085048504,INTERSECTION_OR_GEOMETRY,10.8284434,106.7724730,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5085195918,UTraffic node 5085195918,INTERSECTION_OR_GEOMETRY,10.8323099,106.7771886,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5085226966,UTraffic node 5085226966,INTERSECTION_OR_GEOMETRY,10.8294927,106.7735134,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5087541026,UTraffic node 5087541026,INTERSECTION_OR_GEOMETRY,10.8273233,106.7708150,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5087680448,UTraffic node 5087680448,INTERSECTION_OR_GEOMETRY,10.8283495,106.7724211,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5087781581,UTraffic node 5087781581,INTERSECTION_OR_GEOMETRY,10.8302809,106.7743541,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5102376037,UTraffic node 5102376037,INTERSECTION_OR_GEOMETRY,10.8257689,106.7797797,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5102376073,UTraffic node 5102376073,INTERSECTION_OR_GEOMETRY,10.8230061,106.7803885,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5102376091,UTraffic node 5102376091,INTERSECTION_OR_GEOMETRY,10.8222289,106.7799102,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5102376429,UTraffic node 5102376429,INTERSECTION_OR_GEOMETRY,10.8232239,106.7805879,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_5102404293,UTraffic node 5102404293,INTERSECTION_OR_GEOMETRY,10.8283286,106.7822362,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
