edge_id,from_node_id,to_node_id,road_name,road_type,direction,distance_m,distance_derivation,free_flow_speed_kph,free_flow_time_min,speed_derivation,congestion_level_1_5,flood_risk_0_1,flood_observation_status,source_id,source_segment_id,data_status
UTR_EDGE_7346,UTR_NODE_366425005,UTR_NODE_366370659,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,28.000,SOURCE_LENGTH,30.000,0.056000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7346,DERIVED
UTR_EDGE_7347,UTR_NODE_366425005,UTR_NODE_366400104,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,44.000,SOURCE_LENGTH,30.000,0.088000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7347,DERIVED
UTR_EDGE_7348,UTR_NODE_366400104,UTR_NODE_366425005,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,44.000,SOURCE_LENGTH,30.000,0.088000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7348,DERIVED
UTR_EDGE_7349,UTR_NODE_366400104,UTR_NODE_366411451,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7349,DERIVED
UTR_EDGE_7350,UTR_NODE_366411451,UTR_NODE_366400104,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7350,DERIVED
UTR_EDGE_7351,UTR_NODE_366411451,UTR_NODE_4936959396,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7351,DERIVED
UTR_EDGE_7352,UTR_NODE_4936959396,UTR_NODE_366411451,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7352,DERIVED
UTR_EDGE_7353,UTR_NODE_4936959396,UTR_NODE_4936959397,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7353,DERIVED
UTR_EDGE_7354,UTR_NODE_4936959397,UTR_NODE_4936959396,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7354,DERIVED
UTR_EDGE_7355,UTR_NODE_4936959397,UTR_NODE_5757826358,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7355,DERIVED
UTR_EDGE_7356,UTR_NODE_5757826358,UTR_NODE_4936959397,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7356,DERIVED
UTR_EDGE_7357,UTR_NODE_5757826358,UTR_NODE_366475092,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7357,DERIVED
UTR_EDGE_7358,UTR_NODE_366475092,UTR_NODE_5757826358,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7358,DERIVED
UTR_EDGE_7359,UTR_NODE_366475092,UTR_NODE_366459387,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7359,DERIVED
UTR_EDGE_7360,UTR_NODE_366459387,UTR_NODE_366475092,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7360,DERIVED
UTR_EDGE_7361,UTR_NODE_366459387,UTR_NODE_366398456,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,16.000,SOURCE_LENGTH,30.000,0.032000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7361,DERIVED
UTR_EDGE_7362,UTR_NODE_366398456,UTR_NODE_366459387,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,16.000,SOURCE_LENGTH,30.000,0.032000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7362,DERIVED
UTR_EDGE_7363,UTR_NODE_366398456,UTR_NODE_5757826399,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,29.000,SOURCE_LENGTH,30.000,0.058000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7363,DERIVED
UTR_EDGE_7364,UTR_NODE_5757826399,UTR_NODE_366398456,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,29.000,SOURCE_LENGTH,30.000,0.058000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7364,DERIVED
UTR_EDGE_7365,UTR_NODE_5757826399,UTR_NODE_366415973,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,12.000,SOURCE_LENGTH,30.000,0.024000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7365,DERIVED
UTR_EDGE_7366,UTR_NODE_366415973,UTR_NODE_5757826399,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,12.000,SOURCE_LENGTH,30.000,0.024000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7366,DERIVED
UTR_EDGE_7367,UTR_NODE_366415973,UTR_NODE_366411683,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,29.000,SOURCE_LENGTH,30.000,0.058000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7367,DERIVED
UTR_EDGE_7368,UTR_NODE_366411683,UTR_NODE_366415973,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,29.000,SOURCE_LENGTH,30.000,0.058000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7368,DERIVED
UTR_EDGE_7369,UTR_NODE_366411683,UTR_NODE_5757826401,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7369,DERIVED
UTR_EDGE_7370,UTR_NODE_5757826401,UTR_NODE_366411683,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7370,DERIVED
UTR_EDGE_7371,UTR_NODE_5757826401,UTR_NODE_5757885338,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,53.000,SOURCE_LENGTH,30.000,0.106000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7371,DERIVED
UTR_EDGE_7372,UTR_NODE_5757885338,UTR_NODE_5757826401,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,53.000,SOURCE_LENGTH,30.000,0.106000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7372,DERIVED
UTR_EDGE_7373,UTR_NODE_5757885338,UTR_NODE_366368515,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,21.000,SOURCE_LENGTH,30.000,0.042000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7373,DERIVED
UTR_EDGE_7374,UTR_NODE_366368515,UTR_NODE_5757885338,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,21.000,SOURCE_LENGTH,30.000,0.042000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7374,DERIVED
UTR_EDGE_7375,UTR_NODE_366368515,UTR_NODE_5757757123,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,48.000,SOURCE_LENGTH,30.000,0.096000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7375,DERIVED
UTR_EDGE_7376,UTR_NODE_5757757123,UTR_NODE_366368515,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,48.000,SOURCE_LENGTH,30.000,0.096000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7376,DERIVED
UTR_EDGE_7377,UTR_NODE_5757757123,UTR_NODE_366424098,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7377,DERIVED
UTR_EDGE_7378,UTR_NODE_366424098,UTR_NODE_5757757123,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7378,DERIVED
UTR_EDGE_7379,UTR_NODE_366424098,UTR_NODE_5757756783,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,43.000,SOURCE_LENGTH,30.000,0.086000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7379,DERIVED
UTR_EDGE_7380,UTR_NODE_5757756783,UTR_NODE_366424098,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,43.000,SOURCE_LENGTH,30.000,0.086000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7380,DERIVED
UTR_EDGE_7381,UTR_NODE_5757756783,UTR_NODE_5757756785,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7381,DERIVED
UTR_EDGE_7382,UTR_NODE_5757756785,UTR_NODE_5757756783,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7382,DERIVED
UTR_EDGE_7383,UTR_NODE_5757756785,UTR_NODE_366464646,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7383,DERIVED
UTR_EDGE_7384,UTR_NODE_366464646,UTR_NODE_5757756785,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7384,DERIVED
UTR_EDGE_7385,UTR_NODE_366464646,UTR_NODE_5757763475,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7385,DERIVED
UTR_EDGE_7386,UTR_NODE_5757763475,UTR_NODE_366464646,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7386,DERIVED
UTR_EDGE_7387,UTR_NODE_5757763475,UTR_NODE_5757756811,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,30.000,SOURCE_LENGTH,30.000,0.060000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7387,DERIVED
UTR_EDGE_7388,UTR_NODE_5757756811,UTR_NODE_5757763475,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,30.000,SOURCE_LENGTH,30.000,0.060000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7388,DERIVED
UTR_EDGE_7389,UTR_NODE_5757756811,UTR_NODE_5757757151,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,39.000,SOURCE_LENGTH,30.000,0.078000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7389,DERIVED
UTR_EDGE_7390,UTR_NODE_5757757151,UTR_NODE_5757756811,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,39.000,SOURCE_LENGTH,30.000,0.078000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7390,DERIVED
UTR_EDGE_7391,UTR_NODE_5757757151,UTR_NODE_5757756784,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,33.000,SOURCE_LENGTH,30.000,0.066000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7391,DERIVED
UTR_EDGE_7392,UTR_NODE_5757756784,UTR_NODE_5757757151,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,33.000,SOURCE_LENGTH,30.000,0.066000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7392,DERIVED
UTR_EDGE_7393,UTR_NODE_5757756784,UTR_NODE_5757756772,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,1.000,SOURCE_LENGTH,30.000,0.002000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7393,DERIVED
UTR_EDGE_7394,UTR_NODE_5757756772,UTR_NODE_5757756784,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,1.000,SOURCE_LENGTH,30.000,0.002000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7394,DERIVED
UTR_EDGE_7395,UTR_NODE_5757756772,UTR_NODE_5757757147,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7395,DERIVED
UTR_EDGE_7396,UTR_NODE_5757757147,UTR_NODE_5757756772,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7396,DERIVED
UTR_EDGE_7397,UTR_NODE_5757757147,UTR_NODE_5757756819,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,68.000,SOURCE_LENGTH,30.000,0.136000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7397,DERIVED
UTR_EDGE_7398,UTR_NODE_5757756819,UTR_NODE_5757757147,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,68.000,SOURCE_LENGTH,30.000,0.136000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7398,DERIVED
UTR_EDGE_7399,UTR_NODE_5757756819,UTR_NODE_5755432451,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7399,DERIVED
UTR_EDGE_7400,UTR_NODE_5755432451,UTR_NODE_5757756819,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7400,DERIVED
UTR_EDGE_7401,UTR_NODE_5755432451,UTR_NODE_366465275,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7401,DERIVED
UTR_EDGE_7402,UTR_NODE_366465275,UTR_NODE_5755432451,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7402,DERIVED
UTR_EDGE_7403,UTR_NODE_366465275,UTR_NODE_5757756812,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,37.000,SOURCE_LENGTH,30.000,0.074000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7403,DERIVED
UTR_EDGE_7404,UTR_NODE_5757756812,UTR_NODE_366465275,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,37.000,SOURCE_LENGTH,30.000,0.074000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7404,DERIVED
UTR_EDGE_7405,UTR_NODE_5757756812,UTR_NODE_5755432453,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7405,DERIVED
UTR_EDGE_7406,UTR_NODE_5755432453,UTR_NODE_5757756812,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7406,DERIVED
UTR_EDGE_7407,UTR_NODE_5755432453,UTR_NODE_366465955,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,32.000,SOURCE_LENGTH,30.000,0.064000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7407,DERIVED
UTR_EDGE_7408,UTR_NODE_366465955,UTR_NODE_5755432453,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,32.000,SOURCE_LENGTH,30.000,0.064000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7408,DERIVED
UTR_EDGE_7409,UTR_NODE_366465955,UTR_NODE_4936959384,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,38.000,SOURCE_LENGTH,30.000,0.076000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7409,DERIVED
UTR_EDGE_7410,UTR_NODE_4936959384,UTR_NODE_366465955,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,38.000,SOURCE_LENGTH,30.000,0.076000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7410,DERIVED
UTR_EDGE_7411,UTR_NODE_4936959384,UTR_NODE_5755432514,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,41.000,SOURCE_LENGTH,30.000,0.082000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7411,DERIVED
UTR_EDGE_7412,UTR_NODE_5755432514,UTR_NODE_4936959384,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,41.000,SOURCE_LENGTH,30.000,0.082000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7412,DERIVED
UTR_EDGE_7413,UTR_NODE_5755432514,UTR_NODE_366449798,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,43.000,SOURCE_LENGTH,30.000,0.086000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7413,DERIVED
UTR_EDGE_7414,UTR_NODE_366449798,UTR_NODE_5755432514,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,43.000,SOURCE_LENGTH,30.000,0.086000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7414,DERIVED
UTR_EDGE_7415,UTR_NODE_366449798,UTR_NODE_4936959385,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,25.000,SOURCE_LENGTH,30.000,0.050000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7415,DERIVED
UTR_EDGE_7416,UTR_NODE_4936959385,UTR_NODE_366449798,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,25.000,SOURCE_LENGTH,30.000,0.050000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7416,DERIVED
UTR_EDGE_7417,UTR_NODE_4936959385,UTR_NODE_5755432519,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,46.000,SOURCE_LENGTH,30.000,0.092000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7417,DERIVED
UTR_EDGE_7418,UTR_NODE_5755432519,UTR_NODE_4936959385,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,46.000,SOURCE_LENGTH,30.000,0.092000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7418,DERIVED
UTR_EDGE_7419,UTR_NODE_5755432519,UTR_NODE_5755433522,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,21.000,SOURCE_LENGTH,30.000,0.042000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7419,DERIVED
UTR_EDGE_7420,UTR_NODE_5755433522,UTR_NODE_5755432519,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,21.000,SOURCE_LENGTH,30.000,0.042000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7420,DERIVED
UTR_EDGE_7421,UTR_NODE_5755433522,UTR_NODE_5755433558,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,16.000,SOURCE_LENGTH,30.000,0.032000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7421,DERIVED
UTR_EDGE_7422,UTR_NODE_5755433558,UTR_NODE_5755433522,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,16.000,SOURCE_LENGTH,30.000,0.032000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7422,DERIVED
UTR_EDGE_7423,UTR_NODE_5755433558,UTR_NODE_5748255066,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,39.000,SOURCE_LENGTH,30.000,0.078000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7423,DERIVED
UTR_EDGE_7424,UTR_NODE_5748255066,UTR_NODE_5755433558,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,39.000,SOURCE_LENGTH,30.000,0.078000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7424,DERIVED
UTR_EDGE_7425,UTR_NODE_5748255066,UTR_NODE_3656167777,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,47.000,SOURCE_LENGTH,30.000,0.094000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7425,DERIVED
UTR_EDGE_7426,UTR_NODE_3656167777,UTR_NODE_5748255066,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,47.000,SOURCE_LENGTH,30.000,0.094000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7426,DERIVED
UTR_EDGE_7427,UTR_NODE_3656167777,UTR_NODE_4936959426,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7427,DERIVED
UTR_EDGE_7428,UTR_NODE_4936959426,UTR_NODE_3656167777,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7428,DERIVED
UTR_EDGE_7429,UTR_NODE_4936959426,UTR_NODE_5755433523,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7429,DERIVED
UTR_EDGE_7430,UTR_NODE_5755433523,UTR_NODE_4936959426,Ngô Chí Quốc,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,7430,DERIVED
